Tempo (s),PWM,Temperatura (ºC)
1228.1568536758425,127,62.41446725317692
1238.7082512378693,127,62.9032258064516
1249.317593574524,127,62.9032258064516
1259.8712646961212,127,62.41446725317692
1270.4355301856997,127,62.41446725317692
1280.9975345134735,127,62.9032258064516
1291.5435206890106,127,62.41446725317692
1302.1082656383514,127,62.9032258064516
1312.6732151508331,127,63.39198435972628
1323.2223303318024,127,62.41446725317692
1333.7822761535645,127,63.39198435972628
1344.3697822093964,127,62.9032258064516
1354.8943560123444,127,62.9032258064516
1365.4320681095123,127,63.39198435972628
1375.9755742549896,127,62.9032258064516
1386.5773558616638,127,62.9032258064516
1397.173738002777,127,62.41446725317692
1407.7279500961304,127,63.39198435972628
1418.2935540676117,127,62.9032258064516
1428.8795022964478,127,62.9032258064516
1439.4241921901703,127,63.39198435972628
1449.9761447906494,127,62.9032258064516
1460.5606348514557,127,62.9032258064516
1471.1303391456604,127,63.880742913000965
1481.7044894695282,127,63.39198435972628
1492.2379231452942,127,63.39198435972628
1502.7971353530884,127,63.39198435972628
1513.3033967018127,127,63.39198435972628
1523.85702252388,127,64.36950146627565
1534.4129145145416,127,63.39198435972628
1544.9382944107056,127,63.39198435972628
1555.46856880188,127,63.39198435972628
1566.0190715789795,127,63.880742913000965
1576.574850320816,127,63.880742913000965
1587.1740243434906,127,64.36950146627565
1597.702222108841,127,62.9032258064516
1608.2637009620669,127,62.9032258064516
1618.7921459674835,127,63.39198435972628
1629.3448615074158,127,63.880742913000965
1639.913817167282,127,64.36950146627565
1650.4599862098694,127,63.39198435972628
1661.0144765377045,127,63.880742913000965
1671.5529625415802,127,63.880742913000965
1682.096176147461,127,64.36950146627565
1692.6758692264557,127,64.36950146627565
1703.208408355713,127,63.39198435972628
1713.7638247013092,127,63.39198435972628
1724.313239812851,127,63.880742913000965
1734.8527421951294,127,63.880742913000965
1745.3765664100647,127,63.880742913000965
1755.9175305366516,127,64.36950146627565
1766.4392812252045,127,63.880742913000965
1777.006848335266,127,63.880742913000965
1787.546079158783,127,64.36950146627565
1798.0954203605652,127,64.36950146627565
1808.61940407753,127,63.39198435972628
1819.1762955188751,127,63.880742913000965
