Tempo (s),PWM,Temperatura (ºC)
0.0,25,0.0
1.3173294067382812,51,28.69012707722385
2.0043373107910156,76,28.69012707722385
3.0069334506988525,101,28.201368523949167
4.009922981262207,127,28.201368523949167
5.012736797332764,152,28.201368523949167
6.006470203399658,178,28.201368523949167
7.008975267410278,204,27.712609970674485
8.019094705581665,229,28.201368523949167
9.01001262664795,255,28.201368523949167
10.01866888999939,255,28.201368523949167
11.014357566833496,255,28.69012707722385
12.013150453567505,255,28.69012707722385
13.011706829071045,255,27.712609970674485
14.017332315444946,255,27.712609970674485
15.006593227386475,255,28.201368523949167
16.019456148147583,255,27.712609970674485
17.025389909744263,255,27.712609970674485
18.0179603099823,255,29.17888563049853
19.020331859588623,255,28.201368523949167
20.00909113883972,255,28.201368523949167
21.016194581985474,255,29.17888563049853
22.018285274505615,255,28.69012707722385
23.01307773590088,255,28.69012707722385
24.000718593597412,255,28.69012707722385
25.012410879135132,255,28.69012707722385
26.009887218475342,255,28.69012707722385
27.00145125389099,255,29.17888563049853
28.01896572113037,255,29.667644183773213
29.02070689201355,255,29.667644183773213
30.031646490097046,255,29.667644183773213
31.075639963150024,255,30.156402737047895
32.06140422821045,255,30.156402737047895
33.05765223503113,255,30.156402737047895
34.06646418571472,255,30.156402737047895
35.084189653396606,255,30.645161290322577
36.09579682350159,255,30.645161290322577
37.12798881530762,255,30.645161290322577
38.108132123947144,255,31.13391984359726
39.140098571777344,255,31.13391984359726
40.14105415344238,255,31.62267839687194
41.14022421836853,255,32.11143695014662
42.150065422058105,255,32.11143695014662
43.17593193054199,255,31.62267839687194
44.16587424278259,255,32.11143695014662
45.165035247802734,255,32.600195503421304
46.18315243721008,255,31.62267839687194
47.19567131996155,255,32.600195503421304
48.19999551773071,255,33.08895405669598
49.20663833618164,255,33.08895405669598
50.25109815597534,255,34.066471163245346
51.23074173927307,255,33.08895405669598
52.246116638183594,255,33.57771260997067
53.25072908401489,255,34.066471163245346
54.259474992752075,255,33.57771260997067
55.262391090393066,255,34.55522971652003
56.340131998062134,255,34.55522971652003
57.290717363357544,255,35.04398826979471
58.30016756057739,255,35.04398826979471
59.30856680870056,255,35.04398826979471
60.31408715248108,255,35.04398826979471
61.34319853782654,255,35.532746823069395
62.365540981292725,255,36.021505376344095
63.356982946395874,255,36.51026392961878
64.36442542076111,255,36.51026392961878
65.37562704086304,255,36.999022482893466
66.3810338973999,255,36.999022482893466
67.39262509346008,255,36.999022482893466
68.41886830329895,255,36.999022482893466
69.40940690040588,255,37.487781036168144
70.40771436691284,255,36.51026392961878
71.46296501159668,255,38.46529814271751
72.4494457244873,255,37.97653958944282
73.4587504863739,255,38.46529814271751
74.46895670890808,255,37.487781036168144
75.51738572120667,255,38.95405669599219
76.48859524726868,255,38.95405669599219
77.49847769737244,255,39.44281524926687
78.50889468193054,255,39.44281524926687
79.50907135009766,255,39.44281524926687
80.52253198623657,255,39.93157380254155
81.56106281280518,255,39.93157380254155
82.54873585700989,255,40.420332355816235
83.5486912727356,255,40.90909090909092
84.54339337348938,255,40.420332355816235
85.5447564125061,255,40.90909090909092
86.55769538879395,255,41.3978494623656
87.5936336517334,255,41.3978494623656
88.56978154182434,255,41.3978494623656
89.59267377853394,255,42.37536656891496
90.60445094108582,255,41.3978494623656
91.60648846626282,255,42.37536656891496
92.62389707565308,255,41.88660801564028
93.62262511253357,255,42.86412512218965
94.65726971626282,255,42.86412512218965
95.64679837226868,255,42.86412512218965
96.65757894515991,255,42.37536656891496
97.66711831092834,255,43.35288367546433
98.69178247451782,255,43.35288367546433
99.6891188621521,255,43.35288367546433
100.70915675163269,255,43.841642228739005
101.70537781715393,255,44.33040078201369
102.70164942741394,255,44.819159335288376
103.72219014167786,255,44.33040078201369
104.74025535583496,255,44.819159335288376
105.75074601173401,255,44.819159335288376
106.78324365615845,255,45.79667644183773
107.77032327651978,255,45.307917888563054
108.77290964126587,255,46.28543499511242
109.78702902793884,255,45.307917888563054
110.78883361816406,255,46.28543499511242
111.8011212348938,255,46.28543499511242
112.8054723739624,255,46.28543499511242
113.84600973129272,255,46.28543499511242
114.84037494659424,255,46.7741935483871
115.83724284172058,255,46.7741935483871
116.85241603851318,255,47.26295210166178
117.85464215278625,255,47.75171065493646
118.87278008460999,255,46.7741935483871
119.90351009368896,255,48.240469208211145
120.88090515136719,255,47.75171065493646
121.90337061882019,255,48.72922776148583
122.90908575057983,255,48.72922776148583
123.91158533096313,255,48.72922776148583
124.93355298042297,255,48.72922776148583
125.95746970176697,255,48.240469208211145
126.94475269317627,255,49.70674486803519
127.96053624153137,255,49.70674486803519
128.97064685821533,255,49.70674486803519
129.9848017692566,255,49.70674486803519
130.98298478126526,255,50.68426197458456
132.00516533851624,255,50.19550342130987
133.0337483882904,255,50.19550342130987
134.026287317276,255,50.19550342130987
135.02072954177856,255,51.17302052785924
136.03534030914307,255,50.19550342130987
137.0457911491394,255,51.661779081133915
138.04484176635742,255,50.68426197458456
139.0812544822693,255,51.17302052785924
140.08135771751404,255,51.661779081133915
141.08008217811584,255,51.661779081133915
142.0862500667572,255,52.1505376344086
143.08969974517822,245,52.639296187683286
144.10816144943237,255,52.1505376344086
145.1401653289795,255,52.1505376344086
146.12651777267456,246,52.639296187683286
147.13167071342468,255,52.1505376344086
148.14186215400696,247,52.639296187683286
149.1586275100708,221,53.128054740957964
150.16335129737854,196,53.61681329423264
151.19986939430237,170,53.61681329423264
152.2049241065979,181,53.128054740957964
153.19348168373108,155,53.61681329423264
154.2112112045288,181,53.128054740957964
155.22076416015625,155,54.59433040078201
156.22827887535095,130,54.10557184750733
157.25560903549194,104,55.08308895405669
158.25823616981506,79,54.59433040078201
159.2527666091919,94,54.10557184750733
160.26194787025452,68,55.57184750733137
161.28235983848572,45,54.59433040078201
162.28538727760315,65,54.59433040078201
163.28947186470032,40,55.08308895405669
164.31894946098328,22,55.08308895405669
165.30919647216797,0,55.57184750733137
166.30770802497864,25,55.08308895405669
167.32070422172546,9,55.57184750733137
168.33350038528442,0,56.060606060606055
169.3450961112976,25,55.57184750733137
170.36966466903687,0,56.54936461388074
171.35831904411316,0,56.54936461388074
172.36527276039124,25,56.060606060606055
173.38520002365112,0,56.54936461388074
174.3907105922699,25,56.060606060606055
175.39031839370728,27,56.54936461388074
176.4073793888092,48,56.54936461388074
177.44408869743347,23,57.5268817204301
178.43551087379456,48,56.54936461388074
179.44283318519592,23,57.5268817204301
180.44192552566528,48,56.060606060606055
181.46045446395874,74,56.060606060606055
182.47827434539795,99,56.060606060606055
183.51270389556885,74,57.03812316715542
184.48865914344788,48,57.5268817204301
185.49858450889587,74,57.03812316715542
186.50084614753723,95,57.03812316715542
187.51892399787903,97,57.03812316715542
188.52113032341003,72,57.5268817204301
189.5578806400299,97,57.03812316715542
190.55126810073853,72,57.5268817204301
191.553049325943,97,56.54936461388074
192.56659626960754,90,57.03812316715542
193.57725739479065,116,56.060606060606055
194.57774877548218,141,56.54936461388074
195.59712505340576,167,56.060606060606055
196.63506197929382,141,57.03812316715542
197.61224746704102,116,57.03812316715542
198.6222162246704,90,57.5268817204301
199.63464069366455,116,56.060606060606055
200.64644765853882,97,56.54936461388074
201.65030002593994,71,57.03812316715542
202.6818561553955,46,57.03812316715542
203.6717185974121,20,57.5268817204301
204.68238043785095,46,56.060606060606055
205.6896140575409,20,57.03812316715542
206.69099950790405,46,56.54936461388074
207.69499039649963,71,56.54936461388074
208.73425364494324,75,56.54936461388074
209.72347831726074,50,57.03812316715542
210.73440194129944,75,56.060606060606055
211.82044124603271,69,56.54936461388074
212.78384590148926,43,57.5268817204301
213.8440842628479,69,56.54936461388074
214.85790705680847,43,57.5268817204301
215.8464744091034,69,56.060606060606055
216.85392093658447,43,57.03812316715542
217.87325358390808,69,56.060606060606055
218.88702607154846,85,56.54936461388074
219.85793471336365,83,56.54936461388074
220.87149214744568,84,56.54936461388074
221.9517741203308,83,56.54936461388074
222.88597798347473,84,56.54936461388074
223.93389511108398,110,56.060606060606055
224.86605286598206,84,57.03812316715542
225.91707706451416,90,56.54936461388074
226.91132855415344,115,56.060606060606055
227.924551486969,98,56.54936461388074
228.9142870903015,124,56.060606060606055
