Tempo (s),PWM1,PWM2,Temperatura1 (ºC),Temperatura2 (ºC)
0.31386232376098633,255,0,nan,nan
1.3742058277130127,255,0,27.223851417399803,25.757575757575758
2.4265389442443848,255,0,28.201368523949167,25.757575757575758
3.490227699279785,255,0,27.223851417399803,26.24633431085044
4.538962364196777,255,0,27.712609970674485,26.73509286412512
5.58933687210083,255,0,27.223851417399803,25.757575757575758
6.653828144073486,255,0,27.223851417399803,26.24633431085044
7.720431327819824,255,0,27.712609970674485,26.24633431085044
8.76874327659607,255,0,28.201368523949167,25.757575757575758
9.850916624069214,255,0,27.223851417399803,26.24633431085044
10.899348020553589,255,0,27.712609970674485,26.24633431085044
11.948676586151123,255,0,28.201368523949167,26.24633431085044
12.997783660888672,255,0,27.712609970674485,26.24633431085044
14.063273429870605,255,0,27.712609970674485,26.24633431085044
15.112260341644287,255,0,28.201368523949167,26.73509286412512
16.168708562850952,255,0,27.712609970674485,26.73509286412512
17.227023601531982,255,0,28.201368523949167,26.24633431085044
18.29253125190735,255,0,27.712609970674485,26.73509286412512
19.341593503952026,255,0,27.712609970674485,26.73509286412512
20.407267332077026,255,0,27.712609970674485,26.24633431085044
21.473977088928223,255,0,28.69012707722385,26.73509286412512
22.538480281829834,255,0,28.69012707722385,26.73509286412512
23.587358951568604,255,0,28.69012707722385,26.73509286412512
24.652713775634766,255,0,29.17888563049853,26.73509286412512
25.702064275741577,255,0,29.17888563049853,26.24633431085044
26.751001834869385,255,0,29.17888563049853,26.24633431085044
27.816637754440308,255,0,29.17888563049853,26.24633431085044
28.865598917007446,255,0,29.17888563049853,26.24633431085044
29.914552450180054,255,0,29.17888563049853,26.24633431085044
30.96355891227722,255,0,29.667644183773213,26.24633431085044
32.01293730735779,255,0,29.667644183773213,26.24633431085044
33.06155014038086,255,0,30.156402737047895,26.24633431085044
34.110485553741455,255,0,30.156402737047895,26.73509286412512
35.15933108329773,255,0,30.645161290322577,26.73509286412512
36.208526611328125,255,0,31.13391984359726,26.24633431085044
37.25723624229431,255,0,30.645161290322577,26.24633431085044
38.30644226074219,255,0,30.645161290322577,26.73509286412512
39.37210750579834,255,0,31.13391984359726,26.73509286412512
40.427183866500854,255,0,31.13391984359726,26.24633431085044
41.48661398887634,255,0,31.62267839687194,26.73509286412512
42.5523362159729,255,0,31.62267839687194,26.73509286412512
43.61902141571045,255,0,31.62267839687194,26.73509286412512
44.70023036003113,255,0,31.62267839687194,26.73509286412512
45.74918532371521,255,0,32.11143695014662,27.223851417399803
46.814820528030396,255,0,32.600195503421304,26.73509286412512
47.88051223754883,255,0,32.600195503421304,27.223851417399803
48.92945861816406,255,0,33.08895405669598,26.73509286412512
49.97860360145569,255,0,33.08895405669598,27.223851417399803
51.04407572746277,255,0,33.08895405669598,27.223851417399803
52.0930540561676,255,0,33.08895405669598,26.73509286412512
53.14216423034668,255,0,33.08895405669598,26.73509286412512
54.20764398574829,255,0,33.57771260997067,27.223851417399803
55.25660300254822,255,0,33.57771260997067,27.223851417399803
56.305596590042114,255,0,34.066471163245346,27.223851417399803
57.37131881713867,255,0,34.066471163245346,27.223851417399803
58.42015624046326,255,0,34.066471163245346,26.73509286412512
59.470293045043945,255,0,35.04398826979471,26.73509286412512
60.51913809776306,255,0,35.04398826979471,26.73509286412512
61.56713056564331,255,0,34.55522971652003,27.223851417399803
62.61618638038635,255,0,34.55522971652003,27.223851417399803
63.66523361206055,255,0,35.532746823069395,26.73509286412512
64.7138524055481,255,0,35.532746823069395,27.223851417399803
65.76684165000916,255,0,36.021505376344095,27.223851417399803
66.82819604873657,255,0,36.021505376344095,27.223851417399803
67.87784051895142,255,0,36.51026392961878,27.223851417399803
68.92618560791016,255,0,36.51026392961878,27.223851417399803
69.97549390792847,255,0,36.999022482893466,28.201368523949167
71.02547883987427,255,0,36.51026392961878,27.223851417399803
72.07481122016907,255,0,36.999022482893466,27.712609970674485
73.13890790939331,255,0,37.487781036168144,28.201368523949167
74.18807435035706,255,0,37.487781036168144,28.201368523949167
75.25359296798706,255,0,37.97653958944282,27.223851417399803
76.31901550292969,255,0,37.97653958944282,27.712609970674485
77.36845660209656,255,0,37.97653958944282,27.223851417399803
78.41788411140442,255,0,37.97653958944282,27.712609970674485
79.48336029052734,255,0,38.46529814271751,28.201368523949167
80.53274464607239,255,0,38.46529814271751,27.712609970674485
81.59719276428223,255,0,38.95405669599219,27.712609970674485
82.6468288898468,255,0,38.95405669599219,27.712609970674485
83.69556736946106,255,0,38.95405669599219,28.201368523949167
84.74471855163574,255,0,39.44281524926687,28.201368523949167
85.79347825050354,255,0,39.44281524926687,28.201368523949167
86.85928082466125,255,0,39.93157380254155,27.712609970674485
87.9092149734497,255,0,39.44281524926687,28.201368523949167
88.95740175247192,255,0,39.93157380254155,27.712609970674485
90.0070731639862,255,0,40.420332355816235,27.712609970674485
91.05633497238159,255,0,40.420332355816235,27.712609970674485
92.10419034957886,255,0,40.420332355816235,28.201368523949167
93.15325236320496,255,0,40.420332355816235,28.201368523949167
94.20234942436218,255,0,40.90909090909092,28.201368523949167
95.25124144554138,255,0,40.90909090909092,28.201368523949167
96.30090165138245,255,0,40.90909090909092,28.201368523949167
97.34921050071716,255,0,41.88660801564028,28.201368523949167
98.39814233779907,255,0,41.88660801564028,28.201368523949167
99.44719004631042,255,0,41.88660801564028,28.201368523949167
100.49603724479675,255,0,41.88660801564028,28.69012707722385
101.54495286941528,255,0,41.88660801564028,28.69012707722385
102.61064195632935,255,0,42.37536656891496,28.69012707722385
103.6605474948883,255,0,42.37536656891496,28.69012707722385
104.70791912078857,255,0,42.37536656891496,28.69012707722385
105.75755476951599,255,0,42.86412512218965,28.69012707722385
106.80686330795288,255,0,42.86412512218965,28.69012707722385
107.87222504615784,255,0,42.86412512218965,29.17888563049853
108.93752670288086,255,0,43.35288367546433,29.17888563049853
110.00344705581665,255,0,43.841642228739005,28.69012707722385
111.05262017250061,255,0,43.841642228739005,28.69012707722385
112.11781096458435,255,0,43.841642228739005,29.17888563049853
113.1836621761322,255,0,43.35288367546433,29.17888563049853
114.23294186592102,255,0,43.841642228739005,29.17888563049853
115.28194046020508,255,0,43.841642228739005,29.17888563049853
116.3472626209259,255,0,44.33040078201369,28.69012707722385
117.39639067649841,255,0,44.33040078201369,29.17888563049853
118.4454574584961,255,0,44.819159335288376,29.17888563049853
119.49426865577698,255,0,44.33040078201369,29.17888563049853
120.54349660873413,255,0,44.819159335288376,29.17888563049853
121.60864639282227,255,0,45.307917888563054,29.17888563049853
122.67446684837341,255,0,44.819159335288376,29.667644183773213
123.72365522384644,255,0,45.307917888563054,29.667644183773213
124.77253222465515,255,0,45.79667644183773,29.667644183773213
125.84450554847717,255,0,45.79667644183773,30.156402737047895
126.90375685691833,255,0,45.79667644183773,30.156402737047895
127.95272469520569,255,0,45.79667644183773,30.156402737047895
129.00178170204163,255,0,45.79667644183773,30.156402737047895
130.06742644309998,255,0,46.28543499511242,30.156402737047895
131.1335470676422,255,0,46.28543499511242,29.667644183773213
132.18210220336914,255,0,46.28543499511242,30.156402737047895
133.23075079917908,255,0,46.7741935483871,30.156402737047895
134.2800211906433,255,0,46.7741935483871,30.156402737047895
135.3291585445404,255,0,47.26295210166178,30.156402737047895
136.41151881217957,255,0,47.75171065493646,29.667644183773213
137.46003317832947,255,0,47.75171065493646,30.645161290322577
138.51077032089233,255,0,47.75171065493646,30.156402737047895
139.57507705688477,255,0,47.26295210166178,30.645161290322577
140.6239092350006,255,0,47.75171065493646,30.645161290322577
141.68942594528198,255,0,48.72922776148583,30.645161290322577
142.74878120422363,255,0,48.72922776148583,30.645161290322577
143.80395793914795,255,0,48.240469208211145,30.645161290322577
144.85406041145325,255,0,48.240469208211145,30.645161290322577
145.9236352443695,255,0,48.72922776148583,31.13391984359726
146.98422574996948,255,0,49.21798631476051,30.645161290322577
148.03347325325012,255,0,48.72922776148583,31.13391984359726
149.0819857120514,255,0,49.21798631476051,31.13391984359726
150.13095426559448,255,0,49.21798631476051,31.13391984359726
151.19696593284607,255,0,49.70674486803519,30.645161290322577
152.24600863456726,255,0,49.70674486803519,31.13391984359726
153.2952082157135,255,0,49.21798631476051,31.13391984359726
154.34386348724365,255,0,49.70674486803519,31.13391984359726
155.3929407596588,255,0,49.70674486803519,31.13391984359726
156.44229388237,255,0,50.19550342130987,31.13391984359726
157.5068438053131,255,0,50.19550342130987,31.13391984359726
158.5730996131897,255,0,50.19550342130987,31.62267839687194
159.62216305732727,255,0,50.19550342130987,31.62267839687194
160.6711733341217,255,0,50.19550342130987,31.62267839687194
161.72024774551392,255,0,50.68426197458456,31.13391984359726
162.7856228351593,255,0,50.68426197458456,32.11143695014662
163.85115718841553,255,0,50.68426197458456,32.11143695014662
164.9000642299652,255,0,50.68426197458456,32.11143695014662
165.9494650363922,255,0,51.17302052785924,32.11143695014662
167.01491951942444,255,0,51.17302052785924,32.11143695014662
168.06401586532593,255,0,50.68426197458456,31.62267839687194
169.1295826435089,255,0,51.661779081133915,32.11143695014662
170.17858386039734,255,0,51.661779081133915,32.11143695014662
171.22766280174255,255,0,51.17302052785924,32.11143695014662
172.27638459205627,255,0,51.661779081133915,32.11143695014662
173.325541973114,255,0,52.1505376344086,32.600195503421304
174.37446522712708,255,0,52.1505376344086,32.600195503421304
175.42470240592957,255,0,52.1505376344086,32.600195503421304
176.47240614891052,255,0,52.639296187683286,32.600195503421304
177.52139520645142,255,0,52.1505376344086,32.600195503421304
178.58699107170105,255,0,52.639296187683286,32.600195503421304
179.65414762496948,255,0,53.128054740957964,32.600195503421304
180.7180666923523,255,0,52.639296187683286,33.08895405669598
181.76726698875427,255,0,53.128054740957964,33.08895405669598
182.82545614242554,255,0,53.128054740957964,32.600195503421304
183.88186764717102,255,0,53.128054740957964,32.600195503421304
184.94752836227417,255,0,53.128054740957964,33.08895405669598
185.99637603759766,255,0,53.61681329423264,33.08895405669598
187.0451056957245,255,0,53.128054740957964,33.08895405669598
188.09433269500732,255,0,53.61681329423264,33.08895405669598
189.14419436454773,255,0,53.61681329423264,33.08895405669598
190.2092707157135,255,0,53.61681329423264,33.08895405669598
191.25801968574524,255,0,54.10557184750733,33.57771260997067
192.30704283714294,255,0,54.10557184750733,33.57771260997067
193.3557436466217,255,0,54.10557184750733,33.57771260997067
194.4216730594635,255,0,54.10557184750733,34.066471163245346
195.47084021568298,255,0,54.10557184750733,34.066471163245346
196.53628063201904,255,0,54.10557184750733,33.57771260997067
197.5851230621338,255,0,54.10557184750733,34.066471163245346
198.63363695144653,255,0,54.59433040078201,33.57771260997067
199.68328332901,255,0,54.59433040078201,33.57771260997067
200.74871015548706,255,0,54.59433040078201,34.066471163245346
201.8095235824585,255,0,54.59433040078201,34.066471163245346
202.86364793777466,255,0,55.57184750733137,34.066471163245346
203.9124083518982,255,0,55.08308895405669,34.066471163245346
204.96129822731018,255,0,55.08308895405669,34.066471163245346
206.01054406166077,255,0,55.57184750733137,34.066471163245346
207.05926251411438,255,0,55.57184750733137,34.066471163245346
208.10823965072632,255,0,55.57184750733137,34.55522971652003
209.1740653514862,255,0,55.57184750733137,34.55522971652003
210.22309160232544,255,0,55.57184750733137,34.55522971652003
211.27208280563354,255,0,56.060606060606055,34.55522971652003
212.32095742225647,255,0,56.060606060606055,34.55522971652003
213.3699221611023,255,0,56.060606060606055,35.04398826979471
214.4198625087738,255,0,56.060606060606055,34.55522971652003
215.4678294658661,255,0,56.54936461388074,34.55522971652003
216.51683902740479,255,0,56.54936461388074,34.55522971652003
217.56583786010742,255,0,56.54936461388074,34.55522971652003
218.61505675315857,255,0,56.54936461388074,34.55522971652003
219.68050575256348,255,0,56.54936461388074,35.04398826979471
220.7460799217224,255,0,57.03812316715542,35.04398826979471
221.79510974884033,255,0,57.03812316715542,35.04398826979471
222.84415888786316,255,0,57.03812316715542,35.04398826979471
223.89412260055542,255,0,57.03812316715542,35.04398826979471
224.94299721717834,255,0,57.03812316715542,35.532746823069395
226.0244951248169,255,0,57.03812316715542,35.532746823069395
227.0899658203125,255,0,57.5268817204301,35.532746823069395
228.13901948928833,255,0,57.5268817204301,35.04398826979471
229.20628714561462,255,0,57.03812316715542,35.532746823069395
230.27024936676025,255,0,57.03812316715542,35.532746823069395
231.31884503364563,255,0,57.03812316715542,36.021505376344095
232.36812138557434,255,0,57.5268817204301,35.532746823069395
233.4171106815338,255,0,57.5268817204301,35.532746823069395
234.4659686088562,255,0,57.5268817204301,35.532746823069395
235.5319309234619,255,0,57.5268817204301,36.021505376344095
236.58005952835083,255,0,57.5268817204301,35.532746823069395
237.6297962665558,255,0,57.5268817204301,35.532746823069395
238.69543647766113,255,0,57.5268817204301,35.532746823069395
239.74435353279114,255,0,58.01564027370478,36.021505376344095
240.79335260391235,255,0,58.01564027370478,35.532746823069395
241.84233045578003,255,0,58.01564027370478,36.021505376344095
242.90790057182312,255,0,58.50439882697947,35.532746823069395
243.95691108703613,255,0,58.01564027370478,35.532746823069395
245.0225691795349,255,0,58.50439882697947,36.021505376344095
246.08838748931885,255,0,58.01564027370478,36.51026392961878
247.15392804145813,255,0,58.50439882697947,36.021505376344095
248.20275568962097,255,0,58.99315738025415,36.51026392961878
249.25164437294006,255,0,58.99315738025415,36.51026392961878
250.31748390197754,255,0,59.481915933528825,36.51026392961878
251.38300204277039,255,0,58.99315738025415,36.999022482893466
252.43207502365112,255,0,59.481915933528825,36.51026392961878
253.4809708595276,255,0,59.481915933528825,36.51026392961878
254.5302014350891,255,0,58.99315738025415,36.999022482893466
255.57913827896118,255,0,59.481915933528825,36.51026392961878
