Tempo (s),PWM1,PWM2,Temperatura1 (ºC),Temperatura2 (ºC)
0.0,255,255,nan,nan
1.015066146850586,255,255,27.712609970674485,26.73509286412512
2.0112574100494385,255,255,27.712609970674485,27.223851417399803
3.013406753540039,255,255,27.712609970674485,26.73509286412512
4.014613389968872,255,255,27.712609970674485,26.73509286412512
5.000347852706909,255,255,27.712609970674485,26.73509286412512
6.011159896850586,255,255,27.712609970674485,26.73509286412512
7.010945558547974,255,255,27.712609970674485,26.73509286412512
8.009154081344604,255,255,27.223851417399803,26.73509286412512
9.008313417434692,255,255,27.712609970674485,26.24633431085044
10.007447719573975,255,255,27.712609970674485,26.73509286412512
11.003448486328125,255,255,28.201368523949167,27.223851417399803
12.005267858505249,255,255,28.201368523949167,26.73509286412512
13.004412651062012,255,255,27.712609970674485,26.73509286412512
14.003518104553223,255,255,28.201368523949167,26.73509286412512
15.002638101577759,255,255,28.201368523949167,27.223851417399803
16.00146794319153,255,255,28.201368523949167,26.73509286412512
17.000351667404175,255,255,28.201368523949167,26.73509286412512
18.00070595741272,255,255,28.201368523949167,26.73509286412512
19.015140056610107,255,255,27.712609970674485,27.223851417399803
20.01433753967285,255,255,28.201368523949167,27.223851417399803
21.013261795043945,255,255,28.69012707722385,27.223851417399803
22.012433528900146,255,255,28.201368523949167,27.712609970674485
23.011387825012207,255,255,28.69012707722385,27.223851417399803
24.01041531562805,255,255,28.69012707722385,27.712609970674485
25.009473085403442,255,255,28.69012707722385,27.712609970674485
26.00838351249695,255,255,28.69012707722385,27.712609970674485
27.007587909698486,255,255,28.69012707722385,28.201368523949167
28.006510496139526,255,255,29.17888563049853,28.201368523949167
29.0087788105011,255,255,29.667644183773213,28.201368523949167
30.00467824935913,255,255,29.17888563049853,28.201368523949167
31.003761053085327,255,255,29.17888563049853,28.69012707722385
32.002729177474976,255,255,29.667644183773213,28.69012707722385
33.00171780586243,255,255,29.667644183773213,28.201368523949167
34.00092339515686,255,255,29.667644183773213,28.201368523949167
35.016509771347046,255,255,29.667644183773213,28.201368523949167
36.015512228012085,255,255,30.156402737047895,28.69012707722385
37.00740957260132,255,255,30.645161290322577,29.17888563049853
38.01352643966675,255,255,30.156402737047895,29.17888563049853
39.012760162353516,255,255,30.645161290322577,29.17888563049853
40.011759519577026,255,255,30.645161290322577,29.17888563049853
41.01074242591858,255,255,30.645161290322577,29.17888563049853
42.00971579551697,255,255,30.645161290322577,29.17888563049853
43.00872445106506,255,255,30.645161290322577,29.667644183773213
44.007920265197754,255,255,31.13391984359726,29.667644183773213
45.006853103637695,255,255,31.62267839687194,29.667644183773213
46.00575613975525,255,255,31.62267839687194,30.156402737047895
47.00489640235901,255,255,31.62267839687194,30.156402737047895
48.003978967666626,255,255,31.62267839687194,30.645161290322577
49.00308322906494,255,255,32.11143695014662,30.156402737047895
50.00193166732788,255,255,31.62267839687194,30.156402737047895
51.00113487243652,255,255,31.62267839687194,30.645161290322577
52.016823291778564,255,255,32.11143695014662,31.13391984359726
53.01583456993103,255,255,32.11143695014662,30.645161290322577
54.01468253135681,255,255,32.600195503421304,31.13391984359726
55.013741970062256,255,255,33.08895405669598,31.13391984359726
56.01308608055115,255,255,32.600195503421304,31.13391984359726
57.00640630722046,255,255,33.08895405669598,31.13391984359726
58.01104283332825,255,255,33.08895405669598,31.13391984359726
59.00985836982727,255,255,33.08895405669598,32.11143695014662
60.00901389122009,255,255,33.57771260997067,31.62267839687194
61.00804352760315,255,255,34.066471163245346,32.11143695014662
62.00719594955444,255,255,34.066471163245346,32.600195503421304
63.005523681640625,255,255,34.066471163245346,32.11143695014662
64.00520539283752,255,255,34.066471163245346,32.600195503421304
65.00418186187744,255,255,34.066471163245346,32.11143695014662
66.00259590148926,255,255,34.066471163245346,32.11143695014662
67.00210738182068,255,255,33.57771260997067,32.600195503421304
68.00203347206116,255,255,35.04398826979471,32.600195503421304
69.0003604888916,255,255,35.04398826979471,33.08895405669598
70.01602721214294,255,255,34.55522971652003,33.08895405669598
71.01518774032593,255,255,35.532746823069395,33.08895405669598
72.01405048370361,255,255,35.532746823069395,33.57771260997067
73.01496434211731,255,255,35.532746823069395,34.066471163245346
74.01223063468933,255,255,36.021505376344095,33.57771260997067
75.01123261451721,255,255,36.021505376344095,33.57771260997067
76.01007318496704,255,255,36.021505376344095,33.57771260997067
77.00366306304932,255,255,36.021505376344095,33.57771260997067
78.00828909873962,255,255,36.021505376344095,33.57771260997067
79.00732898712158,255,255,36.51026392961878,34.066471163245346
80.00627088546753,255,255,35.532746823069395,34.55522971652003
81.00535845756531,255,255,36.51026392961878,34.55522971652003
82.00451374053955,255,255,36.51026392961878,35.04398826979471
83.0067617893219,255,255,36.999022482893466,35.04398826979471
84.02152991294861,255,255,36.999022482893466,35.04398826979471
85.00169038772583,255,255,37.487781036168144,36.021505376344095
86.01711368560791,255,255,37.487781036168144,35.04398826979471
87.00064444541931,255,255,37.487781036168144,36.021505376344095
88.01529908180237,255,255,37.97653958944282,35.532746823069395
89.01441860198975,255,255,37.487781036168144,35.532746823069395
90.01219606399536,255,255,37.97653958944282,36.021505376344095
91.01198983192444,255,255,37.97653958944282,35.532746823069395
92.01149368286133,255,255,37.487781036168144,36.021505376344095
93.01039242744446,255,255,38.46529814271751,36.51026392961878
94.01010251045227,255,255,38.46529814271751,36.51026392961878
95.00850248336792,255,255,38.95405669599219,36.999022482893466
96.0076048374176,255,255,38.95405669599219,36.51026392961878
97.0065369606018,255,255,38.95405669599219,36.999022482893466
98.00573825836182,255,255,39.44281524926687,36.51026392961878
99.0053071975708,255,255,38.95405669599219,36.999022482893466
100.00382041931152,255,255,39.44281524926687,36.999022482893466
101.00270509719849,255,255,39.93157380254155,36.999022482893466
102.0018618106842,255,255,39.44281524926687,37.97653958944282
103.00068974494934,255,255,40.420332355816235,37.97653958944282
104.01650285720825,255,255,40.420332355816235,38.46529814271751
105.01559209823608,255,255,40.420332355816235,37.97653958944282
106.00914001464844,255,255,40.420332355816235,38.46529814271751
107.01362371444702,255,255,40.420332355816235,38.46529814271751
108.01275157928467,255,255,40.420332355816235,38.46529814271751
109.00525999069214,255,255,40.420332355816235,38.46529814271751
110.01067447662354,255,255,40.420332355816235,38.46529814271751
111.00379252433777,255,255,40.90909090909092,38.46529814271751
112.00893712043762,255,255,41.3978494623656,39.44281524926687
113.00777339935303,255,255,41.88660801564028,39.44281524926687
114.00683093070984,255,255,41.3978494623656,39.44281524926687
115.00595450401306,255,255,41.3978494623656,39.93157380254155
116.00437569618225,255,255,41.3978494623656,39.93157380254155
117.00413870811462,255,255,41.88660801564028,39.44281524926687
118.00275993347168,255,255,41.88660801564028,39.44281524926687
119.00225901603699,255,255,42.37536656891496,39.93157380254155
120.00113940238953,255,255,42.37536656891496,39.44281524926687
121.01625990867615,255,255,42.86412512218965,40.420332355816235
122.01590514183044,255,255,42.86412512218965,40.420332355816235
123.01487016677856,255,255,42.86412512218965,40.420332355816235
124.01400852203369,255,255,43.35288367546433,40.420332355816235
125.01295018196106,255,255,43.841642228739005,40.90909090909092
126.0119218826294,255,255,43.35288367546433,40.90909090909092
127.01092076301575,255,255,43.841642228739005,40.90909090909092
128.0100347995758,255,255,43.35288367546433,40.90909090909092
129.00924825668335,255,255,43.841642228739005,40.90909090909092
130.00808930397034,255,255,43.35288367546433,41.3978494623656
131.00712299346924,255,255,43.841642228739005,41.3978494623656
132.00627827644348,255,255,44.33040078201369,41.88660801564028
133.0051953792572,255,255,44.33040078201369,41.88660801564028
134.00387120246887,255,255,44.33040078201369,42.37536656891496
135.0037887096405,255,255,44.33040078201369,41.88660801564028
136.00231790542603,255,255,44.33040078201369,42.37536656891496
137.00147008895874,255,255,44.819159335288376,42.86412512218965
138.00121021270752,255,255,44.33040078201369,42.37536656891496
139.01614546775818,255,255,44.819159335288376,42.37536656891496
140.01560807228088,255,255,44.819159335288376,42.86412512218965
141.01423931121826,255,255,44.819159335288376,42.86412512218965
142.01325130462646,255,255,45.79667644183773,42.86412512218965
143.01229095458984,255,255,45.79667644183773,43.841642228739005
144.01115369796753,255,255,45.79667644183773,43.841642228739005
145.01025915145874,255,255,45.79667644183773,43.841642228739005
146.02597737312317,255,255,46.28543499511242,43.35288367546433
147.00821948051453,255,255,46.28543499511242,43.841642228739005
148.00726652145386,255,255,46.28543499511242,44.33040078201369
149.00645685195923,255,255,46.28543499511242,44.33040078201369
150.00536465644836,255,255,46.7741935483871,43.841642228739005
151.00443863868713,255,255,46.28543499511242,43.841642228739005
152.00353693962097,255,255,46.7741935483871,44.33040078201369
153.00267815589905,255,255,46.28543499511242,44.33040078201369
154.0015745162964,255,255,46.7741935483871,44.33040078201369
155.017418384552,255,255,47.26295210166178,44.33040078201369
156.01635575294495,255,255,47.75171065493646,45.307917888563054
157.01536631584167,255,255,47.75171065493646,44.819159335288376
