Tempo (s),PWM1,PWM2,Temperatura1 (ºC),Temperatura2 (ºC)
0.0,127,255,nan,nan
1.010519027709961,127,255,31.62267839687194,31.13391984359726
2.011352300643921,127,255,31.13391984359726,30.645161290322577
3.0124950408935547,127,255,31.13391984359726,30.156402737047895
4.0131995677948,127,255,31.13391984359726,30.645161290322577
5.015220880508423,127,255,31.62267839687194,30.645161290322577
6.001586437225342,127,255,31.62267839687194,31.13391984359726
7.016871690750122,127,255,32.11143695014662,30.645161290322577
8.018359899520874,127,255,31.62267839687194,31.13391984359726
9.014900922775269,127,255,31.62267839687194,30.645161290322577
10.013941049575806,127,255,31.13391984359726,30.645161290322577
11.012643337249756,127,255,31.62267839687194,30.645161290322577
12.011959791183472,127,255,31.13391984359726,30.645161290322577
13.01092267036438,127,255,32.11143695014662,31.62267839687194
14.010067701339722,127,255,31.62267839687194,30.645161290322577
15.008538961410522,127,255,32.11143695014662,31.62267839687194
16.00811195373535,127,255,32.11143695014662,31.13391984359726
17.00679302215576,127,255,32.11143695014662,31.13391984359726
18.008613348007202,127,255,31.13391984359726,30.645161290322577
19.00512385368347,127,255,31.62267839687194,31.13391984359726
20.004095554351807,127,255,31.13391984359726,31.13391984359726
21.00298547744751,127,255,32.11143695014662,31.62267839687194
22.002224922180176,127,255,32.11143695014662,32.11143695014662
23.00118112564087,127,255,32.11143695014662,32.11143695014662
24.001023292541504,127,255,32.11143695014662,31.62267839687194
25.015641689300537,127,255,32.600195503421304,32.600195503421304
26.015179872512817,127,255,32.600195503421304,32.600195503421304
27.014049768447876,127,255,32.11143695014662,32.11143695014662
28.013045072555542,127,255,32.11143695014662,31.62267839687194
29.012274265289307,127,255,32.11143695014662,32.11143695014662
30.01114559173584,127,255,32.600195503421304,32.11143695014662
31.01024079322815,127,255,32.11143695014662,32.600195503421304
32.009347438812256,127,255,32.600195503421304,32.600195503421304
33.00905084609985,127,255,32.600195503421304,33.57771260997067
34.00729846954346,127,255,32.600195503421304,33.08895405669598
